sku,product_name,warehouse,stock_level,reorder_point,supplier,cost_price,last_updated
SKU_001720,Tool Y,WH_001,478,90,Supplier_7,232.99,2025-07-02 21:06:46.328366
SKU_001721,Tool Y,WH_003,286,21,Supplier_6,94.91,2025-06-27 21:06:46.328368
SKU_001722,Device Z,WH_003,535,64,Supplier_18,153.14,2025-06-27 01:06:46.328371
SKU_001723,Widget B,WH_001,493,45,Supplier_13,153.6,2025-06-27 00:06:46.328374
SKU_001724,Widget A,WH_003,404,16,Supplier_9,496.03,2025-07-02 07:06:46.328376
SKU_001725,Gadget X,WH_003,95,33,Supplier_19,166.47,2025-07-01 02:06:46.328379
SKU_001726,Widget B,WH_002,496,43,Supplier_4,106.57,2025-06-28 03:06:46.328382
SKU_001727,Tool Y,WH_001,253,74,Supplier_4,412.21,2025-07-01 11:06:46.328385
SKU_001728,Tool Y,WH_001,413,38,Supplier_13,213.48,2025-07-01 14:06:46.328387
SKU_001729,Device Z,WH_001,632,35,Supplier_11,224.71,2025-06-26 16:06:46.328390
SKU_001730,Tool Y,WH_002,583,83,Supplier_2,276.7,2025-07-02 12:06:46.328393
SKU_001731,Device Z,WH_001,864,74,Supplier_6,299.87,2025-06-26 12:06:46.328395
SKU_001732,Widget A,WH_003,370,54,Supplier_12,297.33,2025-07-02 21:06:46.328398
SKU_001733,Tool Y,WH_004,575,26,Supplier_8,22.08,2025-06-29 04:06:46.328401
SKU_001734,Device Z,WH_002,242,45,Supplier_5,410.33,2025-06-27 04:06:46.328404
SKU_001735,Tool Y,WH_002,638,82,Supplier_9,101.45,2025-06-27 12:06:46.328406
SKU_001736,Device Z,WH_001,372,72,Supplier_4,149.71,2025-06-28 12:06:46.328409
SKU_001737,Widget B,WH_004,38,32,Supplier_9,90.85,2025-07-02 00:06:46.328412
SKU_001738,Device Z,WH_004,896,75,Supplier_12,384.7,2025-06-30 05:06:46.328414
SKU_001739,Gadget X,WH_004,352,91,Supplier_4,293.91,2025-06-28 09:06:46.328417
SKU_001740,Widget A,WH_003,425,51,Supplier_17,378.87,2025-06-26 19:06:46.328420
SKU_001741,Widget B,WH_004,76,80,Supplier_2,328.43,2025-07-01 20:06:46.328422
SKU_001742,Widget A,WH_001,981,84,Supplier_13,56.56,2025-06-29 23:06:46.328425
SKU_001743,Widget B,WH_003,509,80,Supplier_15,154.24,2025-06-27 09:06:46.328428
SKU_001744,Tool Y,WH_004,516,52,Supplier_8,256.1,2025-07-01 12:06:46.328430
SKU_001745,Device Z,WH_001,139,97,Supplier_6,155.95,2025-06-28 00:06:46.328433
SKU_001746,Tool Y,WH_003,251,64,Supplier_9,107.62,2025-07-02 05:06:46.328436
SKU_001747,Widget A,WH_003,668,65,Supplier_11,435.56,2025-07-01 13:06:46.328439
SKU_001748,Widget A,WH_004,770,88,Supplier_12,375.15,2025-06-30 14:06:46.328441
SKU_001749,Widget B,WH_003,316,40,Supplier_2,175.88,2025-06-28 22:06:46.328444
SKU_001750,Widget A,WH_002,946,92,Supplier_2,383.68,2025-06-26 10:06:46.328447
SKU_001751,Device Z,WH_001,419,65,Supplier_11,315.63,2025-07-02 23:06:46.328450
SKU_001752,Widget A,WH_004,878,83,Supplier_8,6.87,2025-07-01 06:06:46.328452
SKU_001753,Tool Y,WH_001,748,57,Supplier_6,193.23,2025-06-28 20:06:46.328455
SKU_001754,Device Z,WH_001,74,61,Supplier_18,148.79,2025-06-27 11:06:46.328458
SKU_001755,Widget A,WH_002,985,81,Supplier_11,112.86,2025-06-30 02:06:46.328460
SKU_001756,Gadget X,WH_003,897,10,Supplier_6,129.54,2025-06-27 19:06:46.328463
SKU_001757,Gadget X,WH_002,28,11,Supplier_9,471.47,2025-06-26 10:06:46.328466
SKU_001758,Tool Y,WH_002,40,51,Supplier_14,245.73,2025-06-30 01:06:46.328468
SKU_001759,Widget B,WH_003,540,83,Supplier_19,424.62,2025-06-29 23:06:46.328471
SKU_001760,Widget B,WH_004,491,18,Supplier_6,111.04,2025-06-29 06:06:46.328474
SKU_001761,Widget A,WH_001,99,40,Supplier_19,91.33,2025-06-27 00:06:46.328476
SKU_001762,Device Z,WH_004,319,11,Supplier_10,444.95,2025-06-28 09:06:46.328479
SKU_001763,Widget B,WH_004,569,33,Supplier_14,250.37,2025-07-02 00:06:46.328482
SKU_001764,Gadget X,WH_002,722,52,Supplier_5,448.1,2025-06-29 22:06:46.328485
SKU_001765,Widget B,WH_003,649,79,Supplier_12,36.2,2025-06-29 03:06:46.328487
SKU_001766,Gadget X,WH_003,522,81,Supplier_19,458.64,2025-06-30 06:06:46.328490
SKU_001767,Widget B,WH_001,902,98,Supplier_2,210.65,2025-06-28 09:06:46.328493
SKU_001768,Tool Y,WH_003,844,52,Supplier_15,81.91,2025-06-29 03:06:46.328495
SKU_001769,Device Z,WH_004,875,60,Supplier_6,343.27,2025-06-30 16:06:46.328498
SKU_001770,Widget A,WH_003,188,98,Supplier_8,399.47,2025-06-26 09:06:46.328501
SKU_001771,Gadget X,WH_003,449,55,Supplier_14,28.45,2025-07-02 08:06:46.328503
SKU_001772,Widget B,WH_004,93,84,Supplier_3,493.66,2025-07-01 00:06:46.328506
SKU_001773,Widget A,WH_001,853,10,Supplier_6,350.03,2025-06-26 17:06:46.328509
SKU_001774,Gadget X,WH_001,180,96,Supplier_11,164.09,2025-07-01 11:06:46.328511
SKU_001775,Gadget X,WH_004,320,76,Supplier_9,79.89,2025-06-29 05:06:46.328514
SKU_001776,Tool Y,WH_003,282,10,Supplier_17,199.3,2025-06-27 21:06:46.328517
SKU_001777,Widget B,WH_003,390,72,Supplier_19,114.18,2025-06-28 10:06:46.328520
SKU_001778,Widget A,WH_001,320,85,Supplier_2,249.61,2025-06-27 02:06:46.328522
SKU_001779,Widget B,WH_001,569,71,Supplier_8,392.04,2025-06-30 01:06:46.328525
SKU_001780,Widget B,WH_001,24,70,Supplier_10,331.76,2025-06-30 06:06:46.328528
SKU_001781,Device Z,WH_002,815,49,Supplier_3,220.79,2025-06-27 03:06:46.328530
SKU_001782,Gadget X,WH_001,259,38,Supplier_10,63.88,2025-06-29 02:06:46.328533
SKU_001783,Gadget X,WH_003,989,44,Supplier_2,478.79,2025-06-28 03:06:46.328536
SKU_001784,Device Z,WH_001,903,94,Supplier_7,138.83,2025-07-02 00:06:46.328538
SKU_001785,Device Z,WH_003,496,20,Supplier_1,142.53,2025-07-01 16:06:46.328541
SKU_001786,Widget B,WH_003,212,99,Supplier_12,324.52,2025-06-26 11:06:46.328544
SKU_001787,Gadget X,WH_003,114,20,Supplier_5,386.4,2025-06-30 18:06:46.328546
SKU_001788,Widget A,WH_001,451,72,Supplier_9,492.16,2025-06-29 20:06:46.328549
SKU_001789,Tool Y,WH_001,699,78,Supplier_12,484.74,2025-06-29 15:06:46.328552
SKU_001790,Device Z,WH_004,771,65,Supplier_11,457.31,2025-06-30 16:06:46.328556
SKU_001791,Widget A,WH_001,647,16,Supplier_12,220.48,2025-06-29 00:06:46.328559
SKU_001792,Widget A,WH_001,489,60,Supplier_3,87.5,2025-07-01 00:06:46.328561
SKU_001793,Widget B,WH_001,601,48,Supplier_12,294.31,2025-06-29 19:06:46.328564
SKU_001794,Device Z,WH_002,732,51,Supplier_1,13.54,2025-06-26 22:06:46.328567
SKU_001795,Widget A,WH_001,527,81,Supplier_6,102.14,2025-06-30 09:06:46.328570
SKU_001796,Tool Y,WH_002,658,62,Supplier_11,6.25,2025-06-29 23:06:46.328574
SKU_001797,Widget A,WH_003,384,30,Supplier_2,94.37,2025-07-03 05:06:46.328577
SKU_001798,Tool Y,WH_003,612,39,Supplier_8,240.0,2025-06-30 16:06:46.328579
SKU_001799,Tool Y,WH_003,417,87,Supplier_11,199.7,2025-07-01 13:06:46.328582
SKU_001800,Tool Y,WH_003,988,10,Supplier_12,187.8,2025-07-02 17:06:46.328585
SKU_001801,Device Z,WH_002,218,33,Supplier_19,416.32,2025-06-29 11:06:46.328587
SKU_001802,Tool Y,WH_002,879,15,Supplier_9,339.12,2025-07-02 10:06:46.328590
SKU_001803,Device Z,WH_003,556,15,Supplier_11,468.53,2025-06-26 18:06:46.328593
SKU_001804,Widget A,WH_001,62,78,Supplier_18,225.44,2025-06-26 21:06:46.328596
SKU_001805,Tool Y,WH_003,349,71,Supplier_9,139.75,2025-06-29 04:06:46.328598
SKU_001806,Gadget X,WH_003,389,44,Supplier_15,65.73,2025-07-02 17:06:46.328601
SKU_001807,Widget A,WH_002,803,88,Supplier_18,337.65,2025-07-01 16:06:46.328604
SKU_001808,Gadget X,WH_003,376,44,Supplier_8,421.66,2025-06-27 16:06:46.328606
SKU_001809,Gadget X,WH_002,870,57,Supplier_4,95.95,2025-07-03 07:06:46.328609
SKU_001810,Widget B,WH_004,65,81,Supplier_13,439.98,2025-06-28 19:06:46.328612
SKU_001811,Device Z,WH_002,118,52,Supplier_15,265.51,2025-07-01 14:06:46.328615
SKU_001812,Widget B,WH_003,745,44,Supplier_8,76.32,2025-06-30 15:06:46.328617
SKU_001813,Device Z,WH_001,973,14,Supplier_16,323.22,2025-06-29 09:06:46.328620
SKU_001814,Widget B,WH_002,7,40,Supplier_11,262.43,2025-06-30 04:06:46.328623
SKU_001815,Widget A,WH_002,706,40,Supplier_13,18.95,2025-06-28 04:06:46.328625
SKU_001816,Gadget X,WH_002,738,17,Supplier_7,202.63,2025-06-29 08:06:46.328628
SKU_001817,Widget A,WH_003,26,15,Supplier_18,393.47,2025-07-02 12:06:46.328631
SKU_001818,Device Z,WH_003,289,96,Supplier_8,279.93,2025-06-27 06:06:46.328634
SKU_001819,Gadget X,WH_002,27,62,Supplier_2,144.61,2025-06-28 17:06:46.328636
SKU_001820,Gadget X,WH_001,158,89,Supplier_3,464.68,2025-07-01 00:06:46.328639
SKU_001821,Device Z,WH_003,144,53,Supplier_10,122.7,2025-06-30 04:06:46.328642
SKU_001822,Widget A,WH_001,466,58,Supplier_7,130.1,2025-06-30 21:06:46.328645
SKU_001823,Gadget X,WH_004,745,17,Supplier_7,180.55,2025-06-27 06:06:46.328647
SKU_001824,Widget A,WH_001,107,73,Supplier_4,447.8,2025-06-29 06:06:46.328650
SKU_001825,Widget A,WH_003,890,13,Supplier_8,256.27,2025-07-01 22:06:46.328653
SKU_001826,Widget A,WH_002,438,41,Supplier_19,342.68,2025-06-28 03:06:46.328655
SKU_001827,Gadget X,WH_004,202,62,Supplier_12,488.25,2025-06-26 16:06:46.328658
SKU_001828,Tool Y,WH_001,776,76,Supplier_10,392.73,2025-06-30 14:06:46.328661
SKU_001829,Widget B,WH_002,989,72,Supplier_14,90.44,2025-06-29 18:06:46.328663
SKU_001830,Device Z,WH_004,824,89,Supplier_12,395.24,2025-07-01 09:06:46.328666
SKU_001831,Widget A,WH_001,300,69,Supplier_4,375.43,2025-07-01 12:06:46.328669
SKU_001832,Gadget X,WH_002,901,86,Supplier_19,120.15,2025-06-30 06:06:46.328672
SKU_001833,Device Z,WH_004,909,42,Supplier_7,166.05,2025-06-30 13:06:46.328675
SKU_001834,Tool Y,WH_003,926,31,Supplier_1,356.51,2025-06-27 10:06:46.328677
SKU_001835,Tool Y,WH_001,437,40,Supplier_8,123.0,2025-06-29 13:06:46.328680
SKU_001836,Gadget X,WH_001,10,33,Supplier_11,108.05,2025-06-30 09:06:46.328683
SKU_001837,Widget A,WH_004,836,12,Supplier_1,353.22,2025-06-29 07:06:46.328686
SKU_001838,Tool Y,WH_001,606,42,Supplier_1,440.89,2025-07-02 18:06:46.328688
SKU_001839,Tool Y,WH_002,641,35,Supplier_4,42.13,2025-06-27 02:06:46.328691
SKU_001840,Tool Y,WH_001,102,60,Supplier_4,225.72,2025-06-29 14:06:46.328694
SKU_001841,Gadget X,WH_001,784,95,Supplier_11,305.55,2025-06-27 11:06:46.328696
SKU_001842,Device Z,WH_002,485,39,Supplier_1,339.76,2025-06-28 12:06:46.328699
SKU_001843,Widget B,WH_002,109,44,Supplier_10,498.12,2025-07-03 07:06:46.328702
SKU_001844,Gadget X,WH_003,803,34,Supplier_4,342.93,2025-06-28 04:06:46.328705
SKU_001845,Widget A,WH_002,642,37,Supplier_7,311.98,2025-07-01 14:06:46.328708
SKU_001846,Gadget X,WH_001,702,96,Supplier_2,494.92,2025-06-30 10:06:46.328710
SKU_001847,Gadget X,WH_004,810,35,Supplier_13,35.03,2025-06-27 09:06:46.328713
SKU_001848,Widget B,WH_001,92,82,Supplier_19,41.85,2025-06-29 19:06:46.328716
SKU_001849,Widget B,WH_003,800,17,Supplier_4,282.54,2025-07-02 05:06:46.328719
SKU_001850,Widget B,WH_004,717,24,Supplier_6,182.54,2025-06-26 17:06:46.328721
SKU_001851,Device Z,WH_003,869,58,Supplier_17,52.87,2025-06-30 10:06:46.328724
SKU_001852,Gadget X,WH_001,540,17,Supplier_9,156.69,2025-06-28 22:06:46.328727
SKU_001853,Widget A,WH_002,918,64,Supplier_2,338.81,2025-06-27 23:06:46.328730
SKU_001854,Widget B,WH_004,698,94,Supplier_6,440.9,2025-07-03 02:06:46.328732
SKU_001855,Widget B,WH_001,848,67,Supplier_18,51.69,2025-07-01 19:06:46.328735
SKU_001856,Gadget X,WH_004,506,12,Supplier_15,272.37,2025-06-28 22:06:46.328738
SKU_001857,Widget A,WH_003,176,18,Supplier_16,151.58,2025-06-29 19:06:46.328740
SKU_001858,Widget B,WH_001,438,23,Supplier_1,335.33,2025-06-29 23:06:46.328743
SKU_001859,Gadget X,WH_004,842,29,Supplier_10,276.98,2025-06-30 08:06:46.328746
SKU_001860,Tool Y,WH_001,667,13,Supplier_10,463.72,2025-07-03 07:06:46.328749
SKU_001861,Device Z,WH_001,757,33,Supplier_6,23.65,2025-07-01 15:06:46.328751
SKU_001862,Gadget X,WH_003,710,85,Supplier_4,237.67,2025-06-30 00:06:46.328754
SKU_001863,Widget B,WH_003,510,37,Supplier_14,100.42,2025-06-27 05:06:46.328757
SKU_001864,Widget A,WH_003,108,97,Supplier_17,270.71,2025-07-03 03:06:46.328760
SKU_001865,Tool Y,WH_002,871,40,Supplier_3,427.52,2025-06-27 14:06:46.328762
SKU_001866,Widget A,WH_004,71,76,Supplier_2,456.1,2025-06-30 07:06:46.328765
SKU_001867,Widget A,WH_003,488,73,Supplier_18,202.12,2025-07-01 17:06:46.328768
SKU_001868,Widget A,WH_002,732,26,Supplier_17,406.83,2025-06-28 01:06:46.328771
SKU_001869,Gadget X,WH_002,280,15,Supplier_13,143.85,2025-07-01 21:06:46.328773
SKU_001870,Gadget X,WH_004,902,91,Supplier_19,8.12,2025-06-29 02:06:46.328776
SKU_001871,Device Z,WH_004,888,69,Supplier_10,428.34,2025-07-01 10:06:46.328779
SKU_001872,Tool Y,WH_003,213,90,Supplier_4,64.11,2025-06-29 07:06:46.328782
SKU_001873,Widget A,WH_002,456,20,Supplier_17,13.72,2025-06-27 08:06:46.328784
SKU_001874,Widget B,WH_004,586,47,Supplier_16,180.13,2025-07-02 07:06:46.328787
SKU_001875,Widget A,WH_004,417,43,Supplier_19,192.79,2025-06-28 02:06:46.328790
SKU_001876,Tool Y,WH_004,986,56,Supplier_14,43.22,2025-07-01 09:06:46.328792
SKU_001877,Widget A,WH_004,753,41,Supplier_15,408.02,2025-07-02 06:06:46.328795
SKU_001878,Gadget X,WH_002,509,66,Supplier_19,205.77,2025-07-01 11:06:46.328798
SKU_001879,Gadget X,WH_001,661,55,Supplier_3,247.51,2025-06-30 14:06:46.328801
SKU_001880,Tool Y,WH_004,322,44,Supplier_16,135.99,2025-06-28 06:06:46.328803
SKU_001881,Device Z,WH_002,177,31,Supplier_7,258.2,2025-06-27 06:06:46.328806
SKU_001882,Widget A,WH_004,687,25,Supplier_18,384.53,2025-06-30 09:06:46.328809
SKU_001883,Tool Y,WH_002,103,85,Supplier_8,453.56,2025-06-30 00:06:46.328811
SKU_001884,Widget B,WH_003,118,14,Supplier_14,485.41,2025-06-30 16:06:46.328814
SKU_001885,Widget B,WH_001,711,99,Supplier_18,216.23,2025-06-30 10:06:46.328817
SKU_001886,Device Z,WH_002,581,35,Supplier_1,495.07,2025-07-01 21:06:46.328823
SKU_001887,Gadget X,WH_002,56,86,Supplier_6,151.0,2025-06-30 14:06:46.328826
SKU_001888,Tool Y,WH_002,408,33,Supplier_13,8.45,2025-06-29 22:06:46.328829
SKU_001889,Widget A,WH_004,577,76,Supplier_1,384.97,2025-06-30 14:06:46.328831
SKU_001890,Tool Y,WH_003,911,41,Supplier_19,93.33,2025-06-29 07:06:46.328834
SKU_001891,Device Z,WH_004,57,32,Supplier_7,30.97,2025-06-30 12:06:46.328837
SKU_001892,Tool Y,WH_003,116,58,Supplier_16,462.38,2025-07-01 20:06:46.328840
SKU_001893,Device Z,WH_001,424,71,Supplier_14,396.95,2025-07-01 11:06:46.328842
SKU_001894,Device Z,WH_004,818,86,Supplier_2,55.82,2025-07-01 01:06:46.328845
SKU_001895,Device Z,WH_002,20,88,Supplier_7,389.57,2025-06-28 10:06:46.328848
SKU_001896,Tool Y,WH_001,78,75,Supplier_15,422.78,2025-06-30 18:06:46.328850
SKU_001897,Widget B,WH_004,823,20,Supplier_14,453.12,2025-06-30 03:06:46.328853
SKU_001898,Widget A,WH_003,865,89,Supplier_1,274.13,2025-07-02 03:06:46.328856
SKU_001899,Device Z,WH_004,558,27,Supplier_17,353.19,2025-06-29 09:06:46.328859
SKU_001900,Gadget X,WH_004,885,19,Supplier_16,382.31,2025-06-30 18:06:46.328861
SKU_001901,Device Z,WH_002,682,86,Supplier_5,345.88,2025-06-28 14:06:46.328864
SKU_001902,Tool Y,WH_002,595,69,Supplier_3,325.18,2025-06-28 20:06:46.328867
SKU_001903,Device Z,WH_001,107,17,Supplier_19,276.04,2025-06-30 05:06:46.328869
SKU_001904,Gadget X,WH_002,798,80,Supplier_2,242.2,2025-06-26 23:06:46.328872
SKU_001905,Widget B,WH_004,270,57,Supplier_14,498.08,2025-07-02 10:06:46.328875
SKU_001906,Tool Y,WH_004,687,90,Supplier_19,172.09,2025-06-28 16:06:46.328878
SKU_001907,Tool Y,WH_003,829,50,Supplier_13,48.69,2025-06-27 05:06:46.328881
SKU_001908,Tool Y,WH_004,475,17,Supplier_13,383.69,2025-06-29 03:06:46.328883
SKU_001909,Gadget X,WH_001,69,46,Supplier_6,110.84,2025-07-01 11:06:46.328886
SKU_001910,Tool Y,WH_001,386,46,Supplier_9,268.68,2025-06-26 18:06:46.328889
SKU_001911,Widget B,WH_002,165,73,Supplier_1,52.42,2025-06-27 04:06:46.328892
SKU_001912,Widget A,WH_003,854,68,Supplier_10,311.55,2025-07-01 06:06:46.328894
SKU_001913,Widget A,WH_004,57,97,Supplier_3,472.28,2025-06-26 10:06:46.328897
SKU_001914,Device Z,WH_002,450,54,Supplier_6,362.74,2025-06-30 18:06:46.328900
SKU_001915,Widget A,WH_004,244,25,Supplier_16,111.19,2025-06-30 12:06:46.328902
SKU_001916,Gadget X,WH_001,44,35,Supplier_6,485.71,2025-07-02 13:06:46.328905
SKU_001917,Widget A,WH_001,683,40,Supplier_12,157.01,2025-06-28 10:06:46.328908
SKU_001918,Gadget X,WH_003,775,36,Supplier_3,221.12,2025-07-02 10:06:46.328911
SKU_001919,Gadget X,WH_004,382,99,Supplier_18,251.57,2025-06-27 22:06:46.328913
SKU_001920,Device Z,WH_004,577,52,Supplier_3,495.41,2025-07-02 06:06:46.328916
SKU_001921,Widget A,WH_001,838,24,Supplier_5,39.1,2025-06-29 14:06:46.328919
SKU_001922,Device Z,WH_003,700,67,Supplier_19,349.88,2025-06-30 01:06:46.328922
SKU_001923,Tool Y,WH_002,784,58,Supplier_18,184.16,2025-06-27 01:06:46.328924
SKU_001924,Widget B,WH_003,70,88,Supplier_8,43.77,2025-07-03 00:06:46.328927
SKU_001925,Widget A,WH_002,864,96,Supplier_10,467.84,2025-06-27 23:06:46.328930
SKU_001926,Tool Y,WH_002,547,34,Supplier_19,296.98,2025-06-27 19:06:46.328932
SKU_001927,Tool Y,WH_001,238,77,Supplier_10,377.99,2025-06-30 10:06:46.328935
SKU_001928,Device Z,WH_002,579,45,Supplier_2,123.99,2025-06-30 02:06:46.328938
SKU_001929,Device Z,WH_004,107,89,Supplier_10,381.96,2025-07-02 12:06:46.328940
SKU_001930,Widget B,WH_001,207,56,Supplier_18,415.1,2025-06-29 05:06:46.328943
SKU_001931,Widget B,WH_003,788,68,Supplier_4,218.26,2025-06-26 20:06:46.328946
SKU_001932,Widget B,WH_003,721,94,Supplier_3,288.12,2025-07-02 20:06:46.328949
SKU_001933,Widget B,WH_002,301,61,Supplier_17,486.08,2025-06-28 18:06:46.328951
SKU_001934,Device Z,WH_004,429,49,Supplier_17,424.13,2025-06-29 02:06:46.328954
SKU_001935,Gadget X,WH_003,347,52,Supplier_12,225.2,2025-06-29 02:06:46.328957
SKU_001936,Device Z,WH_002,106,65,Supplier_17,333.96,2025-06-28 20:06:46.328959
SKU_001937,Gadget X,WH_003,891,90,Supplier_13,393.19,2025-06-28 09:06:46.328962
SKU_001938,Device Z,WH_004,527,12,Supplier_9,17.04,2025-06-28 03:06:46.328965
SKU_001939,Device Z,WH_002,750,80,Supplier_1,296.24,2025-06-28 00:06:46.328968
SKU_001940,Widget B,WH_004,405,21,Supplier_15,492.34,2025-06-27 05:06:46.328970
SKU_001941,Gadget X,WH_002,901,74,Supplier_19,473.85,2025-07-03 08:06:46.328973
SKU_001942,Tool Y,WH_004,733,52,Supplier_9,417.06,2025-07-01 17:06:46.328976
SKU_001943,Tool Y,WH_003,951,79,Supplier_17,57.58,2025-07-03 02:06:46.328978
SKU_001944,Tool Y,WH_003,255,55,Supplier_15,497.05,2025-06-26 14:06:46.328981
SKU_001945,Widget B,WH_004,300,69,Supplier_2,306.72,2025-07-01 23:06:46.328984
SKU_001946,Tool Y,WH_003,953,70,Supplier_4,115.34,2025-06-30 12:06:46.328987
SKU_001947,Device Z,WH_003,923,58,Supplier_7,338.76,2025-06-26 20:06:46.328989
SKU_001948,Widget B,WH_002,144,96,Supplier_8,428.98,2025-06-28 15:06:46.329044
SKU_001949,Tool Y,WH_004,675,34,Supplier_1,60.6,2025-06-28 17:06:46.329063
SKU_001950,Widget B,WH_002,523,98,Supplier_1,458.64,2025-07-03 08:06:46.329069
SKU_001951,Device Z,WH_003,561,12,Supplier_5,460.5,2025-06-30 08:06:46.329074
SKU_001952,Widget B,WH_003,826,77,Supplier_8,11.66,2025-07-02 16:06:46.329079
SKU_001953,Tool Y,WH_001,359,72,Supplier_1,450.66,2025-06-29 00:06:46.329083
SKU_001954,Widget B,WH_004,523,39,Supplier_3,473.67,2025-06-29 11:06:46.329088
SKU_001955,Widget A,WH_004,483,13,Supplier_17,23.66,2025-06-26 21:06:46.329092
SKU_001956,Tool Y,WH_002,189,87,Supplier_3,150.61,2025-07-03 06:06:46.329095
SKU_001957,Device Z,WH_004,295,94,Supplier_1,189.69,2025-07-03 04:06:46.329098
SKU_001958,Gadget X,WH_002,92,80,Supplier_4,177.7,2025-07-01 03:06:46.329100
SKU_001959,Widget B,WH_003,129,30,Supplier_9,380.71,2025-06-26 11:06:46.329103
SKU_001960,Widget B,WH_001,860,80,Supplier_13,182.26,2025-07-01 13:06:46.329106
SKU_001961,Tool Y,WH_003,989,10,Supplier_5,478.51,2025-06-30 05:06:46.329109
SKU_001962,Tool Y,WH_002,483,69,Supplier_14,497.52,2025-06-28 11:06:46.329111
SKU_001963,Widget A,WH_002,875,43,Supplier_19,161.83,2025-07-02 09:06:46.329114
SKU_001964,Device Z,WH_001,408,96,Supplier_14,256.86,2025-06-30 01:06:46.329117
SKU_001965,Widget B,WH_003,340,12,Supplier_4,281.06,2025-07-03 01:06:46.329120
SKU_001966,Widget B,WH_004,213,27,Supplier_4,291.8,2025-06-29 14:06:46.329122
SKU_001967,Gadget X,WH_001,329,52,Supplier_9,190.23,2025-06-29 15:06:46.329125
SKU_001968,Widget B,WH_004,894,85,Supplier_2,87.17,2025-06-29 10:06:46.329128
SKU_001969,Widget B,WH_003,798,87,Supplier_10,32.01,2025-07-03 07:06:46.329131
SKU_001970,Widget A,WH_001,174,50,Supplier_18,57.64,2025-07-01 16:06:46.329133
SKU_001971,Gadget X,WH_003,443,33,Supplier_7,451.14,2025-07-01 09:06:46.329136
SKU_001972,Widget B,WH_003,200,33,Supplier_14,143.79,2025-06-28 23:06:46.329139
SKU_001973,Widget B,WH_004,616,12,Supplier_15,43.03,2025-07-02 11:06:46.329142
SKU_001974,Device Z,WH_004,742,68,Supplier_10,313.65,2025-06-29 08:06:46.329144
SKU_001975,Widget B,WH_004,97,67,Supplier_5,42.28,2025-07-02 15:06:46.329147
SKU_001976,Widget A,WH_003,102,82,Supplier_8,39.68,2025-06-30 02:06:46.329150
SKU_001977,Widget B,WH_002,552,33,Supplier_5,312.68,2025-06-30 14:06:46.329152
SKU_001978,Widget B,WH_003,945,75,Supplier_5,297.74,2025-07-01 09:06:46.329155
SKU_001979,Tool Y,WH_002,150,49,Supplier_14,25.53,2025-06-28 07:06:46.329158
SKU_001980,Widget B,WH_001,267,80,Supplier_1,232.94,2025-07-02 10:06:46.329161
SKU_001981,Gadget X,WH_004,838,18,Supplier_5,220.71,2025-06-28 18:06:46.329163
SKU_001982,Tool Y,WH_004,351,69,Supplier_19,275.61,2025-06-27 23:06:46.329166
SKU_001983,Gadget X,WH_003,466,48,Supplier_12,370.23,2025-06-28 23:06:46.329169
SKU_001984,Gadget X,WH_002,277,42,Supplier_15,144.99,2025-07-03 05:06:46.329172
SKU_001985,Widget A,WH_001,567,43,Supplier_3,219.23,2025-06-26 23:06:46.329174
SKU_001986,Widget B,WH_003,15,71,Supplier_1,397.41,2025-07-02 14:06:46.329177
SKU_001987,Gadget X,WH_001,953,94,Supplier_12,461.67,2025-07-01 08:06:46.329180
SKU_001988,Widget B,WH_002,455,70,Supplier_13,446.2,2025-06-30 07:06:46.329182
SKU_001989,Widget B,WH_004,733,36,Supplier_14,241.43,2025-07-01 04:06:46.329185
SKU_001990,Widget A,WH_004,178,26,Supplier_10,262.83,2025-06-27 19:06:46.329188
SKU_001991,Widget A,WH_002,133,69,Supplier_14,266.91,2025-06-28 00:06:46.329191
SKU_001992,Gadget X,WH_004,257,51,Supplier_14,435.01,2025-06-27 09:06:46.329193
SKU_001993,Gadget X,WH_003,61,56,Supplier_13,420.77,2025-07-03 02:06:46.329197
SKU_001994,Tool Y,WH_002,481,96,Supplier_3,159.21,2025-06-29 17:06:46.329200
SKU_001995,Widget B,WH_004,476,62,Supplier_19,85.61,2025-07-01 22:06:46.329203
SKU_001996,Widget B,WH_002,999,30,Supplier_10,192.59,2025-06-30 13:06:46.329205
SKU_001997,Widget A,WH_001,634,17,Supplier_12,147.76,2025-06-29 00:06:46.329208
SKU_001998,Widget A,WH_003,41,82,Supplier_2,475.64,2025-06-27 10:06:46.329211
SKU_001999,Gadget X,WH_003,372,67,Supplier_1,136.63,2025-06-28 21:06:46.329213
SKU_002000,Tool Y,WH_003,372,77,Supplier_4,94.7,2025-06-27 02:06:46.329216
SKU_002001,Tool Y,WH_004,298,72,Supplier_8,450.24,2025-06-30 03:06:46.329219
SKU_002002,Widget A,WH_001,51,68,Supplier_17,47.81,2025-06-28 04:06:46.329222
SKU_002003,Widget A,WH_004,378,91,Supplier_14,133.83,2025-06-29 03:06:46.329225
